"x_","y_","t_","sex","id","name"
1782714.7971055,2403937.78158065,2010-12-21 02:37:25,"F","F2","Lupe"
1782716.82934125,2403944.94697354,2010-12-21 02:38:07,"F","F2","Lupe"
1782722.6436628,2403942.43119832,2010-12-21 02:40:03.999,"F","F2","Lupe"
1782735.07112904,2403927.35626211,2010-12-21 02:42:08,"F","F2","Lupe"
1782800.38072786,2403959.06797139,2010-12-21 02:44:05.998,"F","F2","Lupe"
1782662.3428632,2403979.27441696,2010-12-21 02:46:07.999,"F","F2","Lupe"
1782626.52986638,2403971.49095739,2010-12-21 02:48:05.999,"F","F2","Lupe"
1782606.57557932,2403922.74421386,2010-12-21 02:50:05.999,"F","F2","Lupe"
1782505.21891446,2404019.9404077,2010-12-21 02:52:06,"F","F2","Lupe"
1782466.56280611,2404017.55940051,2010-12-21 02:54:06.998,"F","F2","Lupe"
1782473.1636088,2403983.30329765,2010-12-21 02:56:08.999,"F","F2","Lupe"
1782482.66679786,2403996.28075382,2010-12-21 02:58:14.999,"F","F2","Lupe"
1782467.96656997,2403988.26231262,2010-12-21 03:00:28,"F","F2","Lupe"
1782475.23836838,2403989.54841429,2010-12-21 03:02:08.001,"F","F2","Lupe"
1782493.3464061,2403992.71232008,2010-12-21 03:04:07.998,"F","F2","Lupe"
1782441.77682456,2403945.11357193,2010-12-21 03:08:05.999,"F","F2","Lupe"
1782426.1772863,2403947.98757002,2010-12-21 03:10:10.001,"F","F2","Lupe"
1782495.66418601,2403819.85900582,2010-12-21 03:20:19.999,"F","F2","Lupe"
1782498.25298625,2403725.18641167,2010-12-21 03:28:31.999,"F","F2","Lupe"
1782547.43101021,2403743.77196005,2010-12-21 03:30:11.001,"F","F2","Lupe"
1782458.96724067,2403715.99574206,2010-12-21 03:36:04.998,"F","F2","Lupe"
1782436.31578078,2403715.52278053,2010-12-21 03:38:17.001,"F","F2","Lupe"
1782367.50267792,2403726.06279296,2010-12-21 03:40:18.999,"F","F2","Lupe"
1782385.44700346,2403723.84730226,2010-12-21 03:42:09,"F","F2","Lupe"
1782377.51848958,2403722.54361372,2010-12-21 03:44:17.001,"F","F2","Lupe"
1782376.63720104,2403736.15052138,2010-12-21 03:46:18.001,"F","F2","Lupe"
1782414.9543979,2403711.43928938,2010-12-21 03:48:13.001,"F","F2","Lupe"
1782270.36931147,2403119.8266347,2010-12-21 04:43:26.998,"F","F2","Lupe"
1782282.26288618,2403115.40816326,2010-12-21 04:44:07.998,"F","F2","Lupe"
1782299.15757327,2403096.89992147,2010-12-21 04:46:06.999,"F","F2","Lupe"
1782350.26399358,2403096.06045918,2010-12-21 04:48:10,"F","F2","Lupe"
1782395.98696771,2403103.65061703,2010-12-21 04:50:04.998,"F","F2","Lupe"
1782395.40231787,2403069.32316751,2010-12-21 04:52:07.999,"F","F2","Lupe"
1782403.35116655,2403074.14574528,2010-12-21 04:54:07.999,"F","F2","Lupe"
1782406.68870732,2403090.66979863,2010-12-21 04:57:31,"F","F2","Lupe"
1782413.19586954,2403118.2115814,2010-12-21 04:59:19.998,"F","F2","Lupe"
1782385.53262235,2403116.08136004,2010-12-21 05:00:04.998,"F","F2","Lupe"
1782324.28981363,2403162.12258537,2010-12-21 05:03:20.001,"F","F2","Lupe"
1782329.17148646,2403158.24856738,2010-12-21 05:04:06.001,"F","F2","Lupe"
1782267.03933742,2403183.29280973,2010-12-21 05:06:05.998,"F","F2","Lupe"
1782232.64909653,2403125.23770606,2010-12-21 05:08:07.001,"F","F2","Lupe"
1782206.64313885,2403085.80910265,2010-12-21 05:10:08.998,"F","F2","Lupe"
1782227.46471573,2403077.94639499,2010-12-21 05:12:08.998,"F","F2","Lupe"
1782207.06175436,2403052.36258163,2010-12-21 05:14:08.998,"F","F2","Lupe"
1782160.42848341,2403029.19208547,2010-12-21 05:16:07.999,"F","F2","Lupe"
1782135.51209993,2402978.80173634,2010-12-21 05:18:12.999,"F","F2","Lupe"
1782110.64340639,2402915.42262325,2010-12-21 05:20:07.998,"F","F2","Lupe"
1781793.61629555,2402907.22060295,2010-12-21 05:27:40.998,"F","F2","Lupe"
1781759.21634593,2402920.2991725,2010-12-21 05:28:06.999,"F","F2","Lupe"
1781632.44937616,2403028.60308952,2010-12-21 05:36:47,"F","F2","Lupe"
1781622.04042972,2403020.50026693,2010-12-21 05:38:08,"F","F2","Lupe"
1781520.2952846,2403144.82303171,2010-12-21 05:44:07,"F","F2","Lupe"
1781421.90407188,2403194.82325933,2010-12-21 05:46:06.001,"F","F2","Lupe"
1781275.54665667,2403226.66099428,2010-12-21 05:48:04.001,"F","F2","Lupe"
1781207.34802229,2403263.05817112,2010-12-21 05:50:09.999,"F","F2","Lupe"
1781159.24411091,2403336.17140757,2010-12-21 05:52:13,"F","F2","Lupe"
1781140.30852331,2403336.501506,2010-12-21 05:54:08.998,"F","F2","Lupe"
1781121.5020508,2403422.46301913,2010-12-21 05:58:11.998,"F","F2","Lupe"
1781188.59100316,2403547.40433539,2010-12-21 06:00:06.999,"F","F2","Lupe"
1781268.91799446,2403607.11643379,2010-12-21 06:02:05.999,"F","F2","Lupe"
1781351.75832591,2403629.21749505,2010-12-21 06:04:06.001,"F","F2","Lupe"
1781467.19904725,2403615.30595095,2010-12-21 06:06:05.998,"F","F2","Lupe"
1781544.41750179,2403575.63790268,2010-12-21 06:08:13.999,"F","F2","Lupe"
1781612.90218801,2403601.44038802,2010-12-21 06:10:10.001,"F","F2","Lupe"
1781654.91263936,2403612.22476527,2010-12-21 06:12:06.998,"F","F2","Lupe"
1781685.97944877,2403629.2840831,2010-12-21 06:14:52,"F","F2","Lupe"
1781644.1500286,2403707.02700927,2010-12-21 06:20:09,"F","F2","Lupe"
1781597.46920476,2403792.8659678,2010-12-21 06:23:11.001,"F","F2","Lupe"
1781573.53312381,2403936.42237148,2010-12-21 06:26:37,"F","F2","Lupe"
1781671.15615014,2404025.83305933,2010-12-21 06:30:09.998,"F","F2","Lupe"
1781703.82945661,2404085.22444767,2010-12-21 06:32:10.998,"F","F2","Lupe"
1781800.41253538,2404097.36751575,2010-12-21 06:34:06.999,"F","F2","Lupe"
1781835.97660404,2404161.5670468,2010-12-21 06:36:08.001,"F","F2","Lupe"
1781843.64409667,2404269.94359006,2010-12-21 06:38:07,"F","F2","Lupe"
1781920.85858919,2404350.41491647,2010-12-21 06:40:07.001,"F","F2","Lupe"
1781941.97981805,2404386.46979541,2010-12-21 06:42:05.999,"F","F2","Lupe"
1781950.48822976,2404393.58368821,2010-12-21 06:44:10,"F","F2","Lupe"
1781955.5696153,2404343.34965385,2010-12-21 06:50:36.999,"F","F2","Lupe"
1781951.48199886,2404340.13074704,2010-12-21 06:52:05,"F","F2","Lupe"
1781953.5994882,2404340.29916486,2010-12-21 06:54:08.001,"F","F2","Lupe"
1781974.79647569,2404376.24577988,2010-12-21 06:56:05.999,"F","F2","Lupe"
1782039.70671601,2404484.12304763,2010-12-21 07:01:20,"F","F2","Lupe"
1782059.09999465,2404581.38168856,2010-12-21 07:04:19.999,"F","F2","Lupe"
1781996.10608314,2404553.40511178,2010-12-21 07:06:07,"F","F2","Lupe"
1781955.0430182,2404504.42757547,2010-12-21 07:08:06,"F","F2","Lupe"
1781969.92163589,2404421.4757171,2010-12-21 07:10:06.001,"F","F2","Lupe"
1781947.77167793,2404420.73193194,2010-12-21 07:12:08.001,"F","F2","Lupe"
1781971.21201228,2404404.69292206,2010-12-21 07:14:08.001,"F","F2","Lupe"
1781989.64580546,2404365.69435985,2010-12-21 07:16:07.998,"F","F2","Lupe"
1782073.86958992,2404362.2591943,2010-12-21 07:18:09.001,"F","F2","Lupe"
1782157.05300191,2404405.97378963,2010-12-21 07:20:03.998,"F","F2","Lupe"
1782130.50308739,2404398.4567827,2010-12-21 07:22:06,"F","F2","Lupe"
1782313.63979723,2404480.70789632,2010-12-21 07:29:25,"F","F2","Lupe"
1782313.81007451,2404508.68941784,2010-12-21 07:32:06.998,"F","F2","Lupe"
1782243.4771095,2404529.20441095,2010-12-21 07:39:15.001,"F","F2","Lupe"
1782436.32812538,2404532.45155437,2010-12-21 07:46:27.999,"F","F2","Lupe"
1782473.07262199,2404733.32281513,2010-12-21 07:54:31.999,"F","F2","Lupe"
1782458.59681992,2404742.36547438,2010-12-21 07:58:08,"F","F2","Lupe"
1782428.08018208,2404683.29619112,2010-12-21 08:00:38.999,"F","F2","Lupe"
1781973.87260788,2404760.68760024,2010-12-21 08:27:21.999,"F","F2","Lupe"
1781974.91163954,2404751.28702613,2010-12-21 08:28:43.999,"F","F2","Lupe"
1781930.11966951,2404728.26464896,2010-12-21 08:30:06.998,"F","F2","Lupe"
1781990.19917162,2404719.07719272,2010-12-21 08:32:04.999,"F","F2","Lupe"
1782009.17936551,2404756.75000227,2010-12-21 08:34:06.999,"F","F2","Lupe"
1782013.52093214,2404762.56712929,2010-12-21 08:36:08.999,"F","F2","Lupe"
1781980.4086747,2404775.35041357,2010-12-21 08:38:08.001,"F","F2","Lupe"
1782011.90724852,2404895.23993692,2010-12-21 08:40:06.998,"F","F2","Lupe"
1782016.00933949,2404892.57102255,2010-12-21 08:42:06.998,"F","F2","Lupe"
1782007.89616215,2404898.16008858,2010-12-21 08:44:09,"F","F2","Lupe"
1781998.88219202,2404940.52612348,2010-12-21 08:47:03,"F","F2","Lupe"
1781989.81371987,2404967.80060162,2010-12-21 08:52:23.001,"F","F2","Lupe"
1781983.36140941,2404972.02596135,2010-12-21 08:54:37.998,"F","F2","Lupe"
1782008.81528215,2404969.96971585,2010-12-21 08:56:04.999,"F","F2","Lupe"
1782019.05051405,2404958.73927085,2010-12-21 09:00:08,"F","F2","Lupe"
1782068.19386791,2404883.31760349,2010-12-21 09:04:13,"F","F2","Lupe"
1782042.48851967,2404836.16211127,2010-12-21 09:07:14.001,"F","F2","Lupe"
1782034.18617792,2404771.412024,2010-12-21 09:46:23.998,"F","F2","Lupe"
1782013.59192623,2404508.3827038,2010-12-21 09:54:31.999,"F","F2","Lupe"
1781956.1450078,2404359.10433057,2010-12-21 10:00:21,"F","F2","Lupe"
1781954.63016334,2404357.3445247,2010-12-21 10:02:07.998,"F","F2","Lupe"
1782385.52269742,2404370.73042207,2010-12-21 10:14:53.999,"F","F2","Lupe"
1782374.64560304,2404368.03907018,2010-12-21 10:17:19.001,"F","F2","Lupe"
1782396.88492005,2404370.10290296,2010-12-21 10:18:05.001,"F","F2","Lupe"
1782391.15380767,2404392.88531345,2010-12-21 10:22:11.001,"F","F2","Lupe"
1782416.21097277,2404430.85052684,2010-12-21 10:24:11,"F","F2","Lupe"
1782422.36402458,2404490.37267545,2010-12-21 10:26:06.001,"F","F2","Lupe"
1782511.77181242,2404528.56081392,2010-12-21 10:28:04.998,"F","F2","Lupe"
1782479.71537491,2404564.51531718,2010-12-21 10:30:06.999,"F","F2","Lupe"
1782475.219789,2404569.02023072,2010-12-21 10:32:08,"F","F2","Lupe"
1782473.26519643,2404562.51645398,2010-12-21 10:34:07.001,"F","F2","Lupe"
1782427.98043961,2404592.29404144,2010-12-21 10:36:12.001,"F","F2","Lupe"
1782440.00356699,2404793.56771371,2010-12-21 10:42:03.998,"F","F2","Lupe"
1782401.24889958,2404832.06966284,2010-12-21 10:44:07,"F","F2","Lupe"
1782420.01589196,2404828.87839988,2010-12-21 10:46:06.999,"F","F2","Lupe"
1782350.73951014,2404838.44490511,2010-12-21 10:48:23.001,"F","F2","Lupe"
1782346.81460687,2404823.03352139,2010-12-21 10:50:13.998,"F","F2","Lupe"
1782327.58555279,2404830.85848793,2010-12-21 10:52:38.999,"F","F2","Lupe"
1782350.92712645,2404824.62786446,2010-12-21 10:58:42,"F","F2","Lupe"
1782338.7749615,2404839.18228445,2010-12-21 11:10:52,"F","F2","Lupe"
1782343.22975918,2404828.24800732,2010-12-21 11:20:23.001,"F","F2","Lupe"
1782343.67746852,2404820.99266279,2010-12-21 11:30:26,"F","F2","Lupe"
1782302.24591419,2404822.19168026,2010-12-21 11:40:24.999,"F","F2","Lupe"
1782318.78841039,2404845.36932267,2010-12-21 11:42:08,"F","F2","Lupe"
1782375.93076042,2404844.10231969,2010-12-21 11:45:32.001,"F","F2","Lupe"
1782374.91173396,2404843.32116353,2010-12-21 11:46:04.998,"F","F2","Lupe"
1782373.19640346,2404843.89098235,2010-12-21 11:48:09.001,"F","F2","Lupe"
1782387.4044967,2404859.0970041,2010-12-21 11:52:09,"F","F2","Lupe"
1782386.85206555,2404859.77003608,2010-12-21 12:00:11.998,"F","F2","Lupe"
1782379.85368325,2404854.36831806,2010-12-21 12:10:16.001,"F","F2","Lupe"
1782376.08518705,2404852.06303685,2010-12-21 13:01:24.999,"F","F2","Lupe"
1782377.12206789,2404859.93420749,2010-12-21 14:00:19.001,"F","F2","Lupe"
1782368.73980612,2404850.66752517,2010-12-21 15:00:34,"F","F2","Lupe"
1782377.63236748,2404855.90927666,2010-12-21 16:00:55.998,"F","F2","Lupe"
1782375.50570657,2404851.650142,2010-12-21 17:00:28.999,"F","F2","Lupe"
1782375.81648964,2404851.60892066,2010-12-21 18:00:30.999,"F","F2","Lupe"
1782344.12472329,2404833.78869904,2010-12-21 19:00:32.999,"F","F2","Lupe"
1782376.51821218,2404850.76453697,2010-12-21 20:01:18.999,"F","F2","Lupe"
1782378.0516276,2404847.78586898,2010-12-21 21:00:17.998,"F","F2","Lupe"
1782378.22895843,2404850.31996005,2010-12-21 21:50:21.998,"F","F2","Lupe"
1782366.51992636,2404862.54465145,2010-12-21 22:00:36.001,"F","F2","Lupe"
1782321.31978729,2404829.28236785,2010-12-21 22:08:41.999,"F","F2","Lupe"
1782318.5868933,2404827.90000563,2010-12-21 22:10:11.001,"F","F2","Lupe"
1782320.02028469,2404829.2616458,2010-12-21 22:12:10.998,"F","F2","Lupe"
1782315.1654566,2404833.58960839,2010-12-21 22:14:12.999,"F","F2","Lupe"
1782311.75877645,2404830.46281771,2010-12-21 22:16:12,"F","F2","Lupe"
1782315.25952983,2404845.90002021,2010-12-21 22:20:19.998,"F","F2","Lupe"
1782334.43073022,2404829.0002681,2010-12-21 22:22:08.999,"F","F2","Lupe"
1782308.77298816,2404839.64346572,2010-12-21 22:24:08,"F","F2","Lupe"
1782284.6206976,2404849.40303848,2010-12-21 22:26:11.001,"F","F2","Lupe"
1782316.47770842,2404821.55490553,2010-12-21 22:28:07.998,"F","F2","Lupe"
1782328.61673791,2404811.32690018,2010-12-21 22:30:19.001,"F","F2","Lupe"
1782273.20727583,2404864.545938,2010-12-21 22:37:28.999,"F","F2","Lupe"
1782332.27571943,2404905.41119628,2010-12-21 22:42:40.998,"F","F2","Lupe"
1782330.65470476,2404938.97459165,2010-12-21 22:44:09.001,"F","F2","Lupe"
1782332.21430475,2404947.0040216,2010-12-21 22:46:09.999,"F","F2","Lupe"
1782382.89864552,2404942.85230229,2010-12-21 22:50:11.998,"F","F2","Lupe"
1782429.93049949,2404909.92884383,2010-12-21 22:58:26.001,"F","F2","Lupe"
1782402.16101028,2404858.50430914,2010-12-21 23:02:08.001,"F","F2","Lupe"
1782326.82464743,2404842.50700608,2010-12-21 23:04:10.001,"F","F2","Lupe"
1782313.80906631,2404838.08019866,2010-12-21 23:06:05.998,"F","F2","Lupe"
1782314.75467323,2404837.97115204,2010-12-21 23:08:13.999,"F","F2","Lupe"
1782310.5831188,2404808.88107926,2010-12-21 23:14:49.998,"F","F2","Lupe"
1782301.5599148,2404716.7532374,2010-12-21 23:18:10,"F","F2","Lupe"
1782365.86020688,2404561.54672812,2010-12-21 23:22:05.998,"F","F2","Lupe"
1782277.57184146,2404444.00523049,2010-12-21 23:26:52.999,"F","F2","Lupe"
1782254.62025726,2404461.33062679,2010-12-21 23:32:53.998,"F","F2","Lupe"
1782241.24949831,2404349.02897415,2010-12-21 23:36:06.999,"F","F2","Lupe"
1782146.21823684,2404404.72830678,2010-12-21 23:40:44.998,"F","F2","Lupe"
1782139.19565419,2404404.58096168,2010-12-21 23:42:09,"F","F2","Lupe"
1782073.92748274,2404416.81122674,2010-12-21 23:44:06.001,"F","F2","Lupe"
1782014.76773267,2404386.09090613,2010-12-21 23:46:06.001,"F","F2","Lupe"
1781983.94638311,2404382.59290255,2010-12-21 23:48:04.998,"F","F2","Lupe"
1781947.70280396,2404344.013167,2010-12-21 23:50:07.999,"F","F2","Lupe"
1781938.94794662,2404337.62184792,2010-12-21 23:52:09,"F","F2","Lupe"
1781931.11553296,2404348.2387713,2010-12-21 23:54:08.998,"F","F2","Lupe"
1781894.84822524,2404262.51148977,2010-12-21 23:56:07.999,"F","F2","Lupe"
1781810.60975568,2404260.11141002,2010-12-21 23:58:04.999,"F","F2","Lupe"
1781775.49918462,2404254.66848321,2010-12-22 00:00:31.999,"F","F2","Lupe"
1781784.30794641,2404222.62366579,2010-12-22 00:02:25.998,"F","F2","Lupe"
1781764.30611452,2404280.78564865,2010-12-22 00:04:11.999,"F","F2","Lupe"
1781771.8493643,2404227.03488377,2010-12-22 00:06:08.001,"F","F2","Lupe"
1781771.12459549,2404289.66961227,2010-12-22 00:08:06.998,"F","F2","Lupe"
1781773.45381361,2404290.46231659,2010-12-22 00:10:07.998,"F","F2","Lupe"
1781771.05321184,2404284.92127565,2010-12-22 00:20:24.001,"F","F2","Lupe"
1781773.61109537,2404278.53316568,2010-12-22 00:30:38.998,"F","F2","Lupe"
1781775.85244544,2404280.57979472,2010-12-22 01:00:22.001,"F","F2","Lupe"
1781786.06666334,2404269.82621708,2010-12-22 03:39:01,"F","F2","Lupe"
1781766.89817459,2404273.44096895,2010-12-22 03:42:06,"F","F2","Lupe"
1781889.54760431,2404399.97275972,2010-12-22 03:50:59.999,"F","F2","Lupe"
1781987.87136359,2404401.1161253,2010-12-22 03:54:27.999,"F","F2","Lupe"
1782031.79675872,2404503.5757732,2010-12-22 04:01:28.998,"F","F2","Lupe"
1781924.53734609,2404750.10602156,2010-12-22 04:10:45.999,"F","F2","Lupe"
1781943.39945627,2404797.35134391,2010-12-22 04:14:16.001,"F","F2","Lupe"
1781942.2895247,2404852.41883346,2010-12-22 04:16:03.998,"F","F2","Lupe"
1781902.64758468,2404939.02583633,2010-12-22 04:20:08.999,"F","F2","Lupe"
1781898.6858574,2405015.03082446,2010-12-22 04:24:11.999,"F","F2","Lupe"
1781909.3347798,2405061.39899081,2010-12-22 04:26:06.999,"F","F2","Lupe"
1781919.79595191,2405049.60186238,2010-12-22 04:28:07.999,"F","F2","Lupe"
1781914.20735293,2405005.13264436,2010-12-22 04:30:08,"F","F2","Lupe"
1781799.01720231,2405142.53364947,2010-12-22 04:32:09,"F","F2","Lupe"
1781893.72634586,2405067.95766449,2010-12-22 04:34:06.001,"F","F2","Lupe"
1781893.75316067,2405094.21656945,2010-12-22 04:36:23.998,"F","F2","Lupe"
1781906.74269157,2405099.24522033,2010-12-22 04:38:10.998,"F","F2","Lupe"
1781941.87443984,2405071.08082306,2010-12-22 04:40:08,"F","F2","Lupe"
1781941.68376664,2405043.29013514,2010-12-22 04:42:07,"F","F2","Lupe"
1781945.71412927,2405037.67578479,2010-12-22 04:44:10,"F","F2","Lupe"
1781936.08982026,2405047.35131127,2010-12-22 04:46:12.001,"F","F2","Lupe"
1781939.56010399,2405051.02125493,2010-12-22 04:48:06.998,"F","F2","Lupe"
1781893.15369628,2404991.71717628,2010-12-22 04:51:19,"F","F2","Lupe"
1781885.15243803,2404986.56077279,2010-12-22 04:52:08.999,"F","F2","Lupe"
1781832.77381234,2404945.93992826,2010-12-22 04:54:07.001,"F","F2","Lupe"
1781878.02602884,2404847.43178896,2010-12-22 04:56:07.001,"F","F2","Lupe"
1781850.66175701,2404831.10951397,2010-12-22 04:58:16.998,"F","F2","Lupe"
1781825.97605159,2404835.32354034,2010-12-22 05:00:16.999,"F","F2","Lupe"
1781765.92055811,2404817.82875783,2010-12-22 05:02:15.999,"F","F2","Lupe"
1781764.42007362,2404727.31232644,2010-12-22 05:04:22.001,"F","F2","Lupe"
1781761.57775802,2404668.02475515,2010-12-22 05:06:05.998,"F","F2","Lupe"
1781782.14724239,2404613.29349412,2010-12-22 05:08:07.001,"F","F2","Lupe"
1781862.39325549,2404608.42104772,2010-12-22 05:10:10.998,"F","F2","Lupe"
1781856.73649488,2404605.01431955,2010-12-22 05:12:09.001,"F","F2","Lupe"
1781864.1989817,2404602.31422863,2010-12-22 05:14:11.001,"F","F2","Lupe"
1781865.9199827,2404624.0706839,2010-12-22 05:16:15,"F","F2","Lupe"
1781863.1592044,2404614.86125612,2010-12-22 05:18:12,"F","F2","Lupe"
1781844.82543977,2404575.16013958,2010-12-22 05:20:15,"F","F2","Lupe"
1781844.92891084,2404579.06625865,2010-12-22 05:22:11.001,"F","F2","Lupe"
1781878.56362046,2404578.16566884,2010-12-22 05:24:03.998,"F","F2","Lupe"
1781944.88086137,2404526.92999612,2010-12-22 05:26:32.999,"F","F2","Lupe"
1781935.92716149,2404471.02947974,2010-12-22 05:28:09.001,"F","F2","Lupe"
1781826.83405626,2404283.83222136,2010-12-22 05:30:50.998,"F","F2","Lupe"
1781797.8085368,2404264.5218287,2010-12-22 05:32:43.999,"F","F2","Lupe"
1781772.23859339,2404274.90075909,2010-12-22 05:34:23.999,"F","F2","Lupe"
1781774.27653413,2404266.50614363,2010-12-22 05:36:13.999,"F","F2","Lupe"
1781773.39023488,2404273.92169456,2010-12-22 05:38:15.999,"F","F2","Lupe"
1781785.64442497,2404275.38787994,2010-12-22 05:40:07,"F","F2","Lupe"
1781782.05219728,2404273.57260558,2010-12-22 05:42:06.001,"F","F2","Lupe"
1781780.38338601,2404269.74370825,2010-12-22 05:50:05.999,"F","F2","Lupe"
1781782.17586311,2404271.1787505,2010-12-22 05:52:05.999,"F","F2","Lupe"
1781777.09106254,2404274.88989117,2010-12-22 06:00:45.998,"F","F2","Lupe"
1781775.2923966,2404280.82615397,2010-12-22 06:26:12.998,"F","F2","Lupe"
1781767.25293509,2404278.89951352,2010-12-22 06:30:08.998,"F","F2","Lupe"
1781795.53353606,2404255.51936051,2010-12-22 06:32:07.001,"F","F2","Lupe"
1781874.6785914,2404261.98432791,2010-12-22 06:34:04.001,"F","F2","Lupe"
1781872.5967603,2404249.80052561,2010-12-22 06:36:07.001,"F","F2","Lupe"
1781916.63471078,2404272.20693984,2010-12-22 06:38:04,"F","F2","Lupe"
1781969.74184363,2404279.86823252,2010-12-22 06:40:52.001,"F","F2","Lupe"
1782044.93822506,2404224.72901235,2010-12-22 06:45:09.998,"F","F2","Lupe"
1782041.90703858,2404218.1082877,2010-12-22 06:46:08.001,"F","F2","Lupe"
1782066.50220266,2404191.12278294,2010-12-22 06:48:05.998,"F","F2","Lupe"
1782099.60653786,2404168.95468057,2010-12-22 06:50:05.998,"F","F2","Lupe"
1782130.08082514,2404215.12642427,2010-12-22 06:54:07.998,"F","F2","Lupe"
1782215.36931383,2404328.26824859,2010-12-22 06:58:07,"F","F2","Lupe"
1782300.6488957,2404324.44229287,2010-12-22 07:00:04.001,"F","F2","Lupe"
1782312.3018574,2404358.27886944,2010-12-22 07:02:05.001,"F","F2","Lupe"
1782301.14084706,2404354.77390177,2010-12-22 07:04:11.999,"F","F2","Lupe"
1782260.98890721,2404336.12201624,2010-12-22 07:06:09.001,"F","F2","Lupe"
1782290.8261804,2404348.93139896,2010-12-22 07:08:05.998,"F","F2","Lupe"
1782297.79885144,2404341.94680382,2010-12-22 07:10:09.001,"F","F2","Lupe"
1782298.3177091,2404346.6404363,2010-12-22 07:12:17.998,"F","F2","Lupe"
1782277.30614042,2404414.06029354,2010-12-22 07:14:08.998,"F","F2","Lupe"
1782281.57565145,2404444.01187993,2010-12-22 07:16:07,"F","F2","Lupe"
1782325.25933189,2404469.42645416,2010-12-22 07:18:06.998,"F","F2","Lupe"
1782401.08892989,2404547.49740691,2010-12-22 07:20:06.999,"F","F2","Lupe"
1782428.81878395,2404591.36717487,2010-12-22 07:22:06,"F","F2","Lupe"
1782412.93161,2404590.6240751,2010-12-22 07:24:07,"F","F2","Lupe"
1782407.44737088,2404624.29457372,2010-12-22 07:26:05.001,"F","F2","Lupe"
1782468.36954843,2404697.61796201,2010-12-22 07:28:06.999,"F","F2","Lupe"
1782462.21278194,2404757.20995403,2010-12-22 07:30:07.999,"F","F2","Lupe"
1782469.9830026,2404765.88386243,2010-12-22 07:32:09.998,"F","F2","Lupe"
1782434.19800453,2404811.01513404,2010-12-22 07:34:08.998,"F","F2","Lupe"
1782405.82133614,2404827.6633593,2010-12-22 07:36:09.001,"F","F2","Lupe"
